Account Length,Area Code,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls
0.12573683264767652,-0.5127797575784685,-0.3252156863343304,1.6254465548679973,1.6068223588768862,0.7433759107727892,0.22561073226378406,0.7436393784212317,0.426269661554191,0.4454025255180467,0.4269164401429652,-0.8431589577422608,-0.19570209160740282,-0.8422801349031392,1.0185654584876076,1.4364999220227281,1.0218146766913492,-1.2002121433141226
-0.17530887533499598,-0.6795015220289611,-0.3252156863343304,-0.6152155523078459,-0.5887911903435977,-0.40129437748841734,0.22561073226378406,-0.40167821137230353,-0.9049607098396029,0.04535430416502335,-0.9038605183265744,-0.21849874986000226,-0.8085546087084248,-0.21941100715184989,-0.8007305641169394,0.20349644742112044,-0.8014603956809784,1.8750070532985164
-0.7523131489684516,1.7498727599639314,-0.3252156863343304,1.6254465548679973,1.0213254124180906,-0.7049448558856828,0.3255655660344941,-0.7047868362704036,-0.746480903721294,0.24537841484153503,-0.7453791992794139,0.3901445296150192,-0.04248896233214733,0.3901109250047696,-1.6568698688720207,-0.6185058689799514,-1.6602493790447561,0.3373974549921968
0.7278282486130215,-0.6795015220289611,-0.3252156863343304,-0.6152155523078459,-0.5887911903435977,-2.0483681845523725,-0.7239601885579613,-2.0482075630509113,-0.14623863804819917,0.49540855318717464,-0.14641303758646879,-0.5808817550737484,2.000352761337926,-0.5797852882079529,0.05540874063814164,-0.20750471077941549,0.057328587682799005,-1.2002121433141226
-0.3509188716582216,1.7498727599639314,-0.3252156863343304,-0.6152155523078459,-0.5887911903435977,0.8004253945928814,0.4255203998052041,0.7999309801880212,-1.4497350433712894,-0.7047361108718955,-1.4492227044594503,1.7776109528919597,-0.8596256518001767,1.7782192668505004,1.5179800529280716,-0.20750471077941549,1.5238759285040189,1.1062022541453564
0.9285253872681365,1.7498727599639314,-0.3252156863343304,1.6254465548679973,1.3140738856474885,0.07718516422848581,-0.8738924392140264,0.07680040364541166,0.7927542132027801,-0.35469391718800003,0.7928218385312624,-0.2965812758452847,1.2853581580534004,-0.2950451155216493,1.6963424080853802,-0.6185058689799514,1.6956337251767741,-0.4314073441609629
1.028873956595694,-0.6795015220289611,-0.3252156863343304,1.6254465548679973,1.1676996490327896,1.1059161789198277,0.12565589849307401,1.1062871974957444,1.6881651177712247,-1.754862691923582,1.6877751696211103,1.124921120297035,0.3150083393101155,1.1242066827116468,-0.26564349864501385,-0.20750471077941549,-0.2597627292515191,-1.2002121433141226
1.2044839529189195,-0.5127797575784685,-0.3252156863343304,1.6254465548679973,0.8749511758033917,0.3532310536805453,-1.1737569405261565,0.3528457584633242,1.4524264061702408,-0.6047240555336396,1.4523837986834156,-0.19647547330005094,-1.2171229534424395,-0.19716568116073208,1.4466351108651483,1.847501080223264,1.4446030992704393,-0.4314073441609629
-0.576703152645226,-0.5127797575784685,-0.3252156863343304,-0.6152155523078459,-0.5887911903435977,1.3469962557079596,-0.3741182703604762,1.3466090358078093,-0.4414072769435495,0.5954206085254304,-0.4424002069833715,1.2690734759621713,0.26393729621836365,1.271025834253022,-0.26564349864501385,1.0254987638221924,-0.2597627292515191,1.1062022541453564
1.3550068069102559,-0.5127797575784685,3.074882430400277,1.6254465548679973,1.3140738856474885,0.5887902126796358,1.0252494024294643,0.5888374735625592,-1.217958326923263,1.1454869128858376,-1.218492548787849,-1.0774065356981082,-0.5531993932496656,-1.0780805904089847,0.3051160378583733,-0.6185058689799514,0.3083592135891339,-0.4314073441609629
0.17591111731145526,1.7498727599639314,-0.3252156863343304,1.6254465548679973,1.899570832106284,-0.3240015284418409,-0.8738924392140264,-0.3237359935413637,-0.5721531169911541,0.8454507468710701,-0.5729142344339744,1.1869867178750804,-1.2171229534424395,1.1864935954867752,-0.2299710276135523,-0.6185058689799514,-0.23333845284032595,1.8750070532985164
-1.2038817109424602,-0.5127797575784685,-0.3252156863343304,-0.6152155523078459,-0.5887911903435977,-0.200701031153254,-0.17420860281905612,-0.2003274819757086,0.3886307076010931,-0.6547300832027676,0.38962671801422155,-0.9252457158293524,0.6725056409523783,-0.9268123736693854,0.2337710957954502,-1.0295070271804874,0.22908638435555437,-1.2002121433141226
-0.8275745759641198,1.7498727599639314,-0.3252156863343304,1.6254465548679973,1.6068223588768862,-1.0454014528765563,-0.3741182703604762,-1.045784039280766,0.6501223876963024,-0.4547059725262559,0.6506547729154274,-0.020289260820439265,2.255707976796685,-0.019203073231792055,-0.2299710276135523,-1.0295070271804874,-0.23333845284032595,0.3373974549921968
1.630965372561039,1.7498727599639314,3.074882430400277,-0.6152155523078459,-0.5887911903435977,-2.429311511996215,-0.5740279379018963,-2.4292584057799513,1.2622506388282697,-0.2546818618497442,1.2612739727736042,0.6944661693525297,-0.14463104851565098,0.6926473584839673,1.0542379295190691,-0.6185058689799514,1.0482389531025422,-1.2002121433141226
-0.9530102876235665,-0.5127797575784685,-0.3252156863343304,-0.6152155523078459,-0.5887911903435977,0.5906305186093166,-0.8239150223286714,0.5910025351689738,0.5986164507078522,1.8455713002536285,0.5993814049884043,0.3320831641387835,-0.04248896233214733,0.3322730774278638,0.1624261537325264,1.847501080223264,0.16302569332757172,1.1062022541453564
0.37660825596657027,-0.6795015220289611,-0.3252156863343304,1.6254465548679973,0.8017640574960422,-0.44178110794138636,0.17563331537842902,-0.4417318510909812,-0.3027374465900292,0.895456774540198,-0.30256374900058286,-0.15643315228195742,0.8257187702276338,-0.15712409437672067,-0.7293856220540164,-1.0295070271804874,-0.7353997046529958,1.1062022541453564
0.12573683264767652,-0.5127797575784685,-0.3252156863343304,-0.6152155523078459,-0.5887911903435977,-0.2651117386920679,0.8753171517733993,-0.26527933016815836,0.18458795722377025,0.04535430416502335,0.18453324630613163,-0.2665495350817146,-0.3489152208826583,-0.2683507243323081,-0.622368208959631,-0.6185058689799514,-0.6164904608026267,0.3373974549921968
-1.5300145612570222,-0.5127797575784685,-0.3252156863343304,1.6254465548679973,2.4118806602577303,-0.5816443585970964,-1.3236891911822215,-0.5813783247047486,-0.6177160612501681,-0.6047240555336396,-0.6171957794618574,0.2720196826116433,0.11072416694310817,0.2699861646527354,-1.4428350426832501,0.20349644742112044,-1.4488551677552108,0.3373974549921968
-0.8275745759641198,-0.5127797575784685,-0.3252156863343304,-0.6152155523078459,-0.5887911903435977,0.9458095630376329,-2.173305278233257,0.946072638621034,-0.9366566710632644,-2.254922968614861,-0.9364890251892253,-0.18446277699462243,1.1832160718698967,-0.18381848556606187,-0.2299710276135523,-0.20750471077941549,-0.23333845284032595,1.1062022541453564
1.505529660901592,-0.5127797575784685,-0.3252156863343304,-0.6152155523078459,-0.5887911903435977,-0.029552579692977407,0.4255203998052041,-0.029287615068923394,-1.073345503840306,-0.7047361108718955,-1.0739948755389674,-1.2595990963304335,-1.1149808672589359,-1.2604922635361477,-0.622368208959631,-1.0295070271804874,-0.6164904608026267,-0.4314073441609629
